TimeCreated,EventID,Provider,Computer,Channel,EventData
2025-06-08T23:31:33.663238Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""WinRM"", ""param2"": ""running"", ""Binary"": ""570069006E0052004D002F0034000000""}"
2025-06-08T23:31:33.678776Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""DiagTrack"", ""param2"": ""running"", ""Binary"": ""440069006100670054007200610063006B002F0034000000""}"
2025-06-08T23:31:33.726240Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""State Repository Service"", ""param2"": ""running"", ""Binary"": ""530074006100740065005200650070006F007300690074006F00720079002F0034000000""}"
2025-06-08T23:31:33.745980Z,20001,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""InstallDeviceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""DriverName"": ""msmouse.inf_amd64_d6a71b2325c8ca05"", ""DriverVersion"": ""10.0.17763.1"", ""DriverProvider"": ""Microsoft"", ""DeviceInstanceID"": ""ACPI\\VMW0003\\4&1BD7F811&0"", ""SetupClass"": ""4D36E96F-E325-11CE-BFC1-08002BE10318"", ""RebootOption"": false, ""UpgradeDevice"": true, ""IsDriverOEM"": false, ""InstallStatus"": ""0x0"", ""DriverDescription"": ""PS/2 Compatible Mouse""}}"
2025-06-08T23:31:33.774077Z,7045,Service Control Manager,WIN-P4PGN19G2KB,System,"{""ServiceName"": ""Intel(R) PRO/1000 PCI Express Network Connection Driver I"", ""ImagePath"": ""\\SystemRoot\\System32\\drivers\\e1i63x64.sys"", ""ServiceType"": ""kernel mode driver"", ""StartType"": ""demand start"", ""AccountName"": """"}"
2025-06-08T23:31:33.871052Z,20001,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""InstallDeviceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""DriverName"": ""net1ix64.inf_amd64_4e27aed5cbf3a66c"", ""DriverVersion"": ""12.15.22.6"", ""DriverProvider"": ""Microsoft"", ""DeviceInstanceID"": ""PCI\\VEN_8086&DEV_10D3&SUBSYS_07D015AD&REV_00\\000C29FFFFDE642200"", ""SetupClass"": ""4D36E972-E325-11CE-BFC1-08002BE10318"", ""RebootOption"": false, ""UpgradeDevice"": false, ""IsDriverOEM"": false, ""InstallStatus"": ""0x0"", ""DriverDescription"": ""Intel(R) 82574L Gigabit Network Connection""}}"
2025-06-08T23:31:33.944590Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""AppX Deployment Service (AppXSVC)"", ""param2"": ""running"", ""Binary"": ""41007000700058005300760063002F0034000000""}"
2025-06-08T23:31:34.163149Z,32,e1iexpress,WIN-P4PGN19G2KB,System,"{""Data"": {""#text"": ["""", ""Intel(R) 82574L Gigabit Network Connection""]}, ""Binary"": ""0000040002003000000000002000046000000000000000000000000000000000000000000000000020000460""}"
2025-06-08T23:31:34.376627Z,20001,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""InstallDeviceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""DriverName"": ""hdaudbus.inf_amd64_94a61cd26212cc1d"", ""DriverVersion"": ""10.0.17763.1"", ""DriverProvider"": ""Microsoft"", ""DeviceInstanceID"": ""PCI\\VEN_15AD&DEV_1977&SUBSYS_197715AD&REV_09\\4&BBF9765&0&0888"", ""SetupClass"": ""4D36E97D-E325-11CE-BFC1-08002BE10318"", ""RebootOption"": false, ""UpgradeDevice"": true, ""IsDriverOEM"": false, ""InstallStatus"": ""0x0"", ""DriverDescription"": ""High Definition Audio Controller""}}"
2025-06-08T23:31:34.403706Z,20003,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""AddServiceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""ServiceName"": ""Serial"", ""DriverFileName"": ""\\SystemRoot\\system32\\DRIVERS\\serial.sys"", ""DeviceInstanceID"": ""ACPI\\PNP0501\\1"", ""PrimaryService"": true, ""UpdateService"": true, ""AddServiceStatus"": 0}}"
2025-06-08T23:31:34.405675Z,20003,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""AddServiceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""ServiceName"": ""Serenum"", ""DriverFileName"": ""\\SystemRoot\\system32\\DRIVERS\\serenum.sys"", ""DeviceInstanceID"": ""ACPI\\PNP0501\\1"", ""PrimaryService"": false, ""UpdateService"": true, ""AddServiceStatus"": 0}}"
2025-06-08T23:31:34.425730Z,20001,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""InstallDeviceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""DriverName"": ""msports.inf_amd64_cb1ecb60ccfbde27"", ""DriverVersion"": ""10.0.17763.1"", ""DriverProvider"": ""Microsoft"", ""DeviceInstanceID"": ""ACPI\\PNP0501\\1"", ""SetupClass"": ""4D36E978-E325-11CE-BFC1-08002BE10318"", ""RebootOption"": false, ""UpgradeDevice"": true, ""IsDriverOEM"": false, ""InstallStatus"": ""0x0"", ""DriverDescription"": ""Communications Port""}}"
2025-06-08T23:31:34.459626Z,20001,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""InstallDeviceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""DriverName"": ""msmouse.inf_amd64_d6a71b2325c8ca05"", ""DriverVersion"": ""10.0.17763.1"", ""DriverProvider"": ""Microsoft"", ""DeviceInstanceID"": ""HID\\VID_0E0F&PID_0003&MI_00\\8&367BFB7C&0&0000"", ""SetupClass"": ""4D36E96F-E325-11CE-BFC1-08002BE10318"", ""RebootOption"": false, ""UpgradeDevice"": true, ""IsDriverOEM"": false, ""InstallStatus"": ""0x0"", ""DriverDescription"": ""HID-compliant mouse""}}"
2025-06-08T23:31:34.493466Z,20001,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""InstallDeviceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""DriverName"": ""msmouse.inf_amd64_d6a71b2325c8ca05"", ""DriverVersion"": ""10.0.17763.1"", ""DriverProvider"": ""Microsoft"", ""DeviceInstanceID"": ""HID\\VID_0E0F&PID_0003&MI_01\\8&12A4BDBA&0&0000"", ""SetupClass"": ""4D36E96F-E325-11CE-BFC1-08002BE10318"", ""RebootOption"": false, ""UpgradeDevice"": true, ""IsDriverOEM"": false, ""InstallStatus"": ""0x0"", ""DriverDescription"": ""HID-compliant mouse""}}"
2025-06-08T23:31:34.694507Z,7045,Service Control Manager,WIN-P4PGN19G2KB,System,"{""ServiceName"": ""Microsoft 1.1 UAA Function Driver for High Definition Audio Service"", ""ImagePath"": ""\\SystemRoot\\system32\\DRIVERS\\HdAudio.sys"", ""ServiceType"": ""kernel mode driver"", ""StartType"": ""demand start"", ""AccountName"": """"}"
2025-06-08T23:31:34.708870Z,20003,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""AddServiceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""ServiceName"": ""HdAudAddService"", ""DriverFileName"": ""\\SystemRoot\\system32\\DRIVERS\\HdAudio.sys"", ""DeviceInstanceID"": ""HDAUDIO\\FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001\\5&217BE3D6&0&0001"", ""PrimaryService"": true, ""UpdateService"": false, ""AddServiceStatus"": 0}}"
2025-06-08T23:31:34.788955Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Windows Audio Endpoint Builder"", ""param2"": ""running"", ""Binary"": ""41007500640069006F0045006E00640070006F0069006E0074004200750069006C006400650072002F0034000000""}"
2025-06-08T23:31:34.835024Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Windows Audio"", ""param2"": ""running"", ""Binary"": ""41007500640069006F007300720076002F0034000000""}"
2025-06-08T23:31:34.852685Z,20001,Microsoft-Windows-UserPnp,WIN-P4PGN19G2KB,System,"{""InstallDeviceID"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/userpnp""}, ""DriverName"": ""hdaudio.inf_amd64_ec22d82af525aa50"", ""DriverVersion"": ""10.0.17763.737"", ""DriverProvider"": ""Microsoft"", ""DeviceInstanceID"": ""HDAUDIO\\FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001\\5&217BE3D6&0&0001"", ""SetupClass"": ""4D36E96C-E325-11CE-BFC1-08002BE10318"", ""RebootOption"": false, ""UpgradeDevice"": false, ""IsDriverOEM"": false, ""InstallStatus"": ""0x0"", ""DriverDescription"": ""High Definition Audio Device""}}"
2025-06-08T23:31:34.882487Z,134,Microsoft-Windows-Time-Service,WIN-P4PGN19G2KB,System,"{""#attributes"": {""Name"": ""TMP_EVENT_MANUAL_PEER_DNS_ERROR""}, ""ErrorMessage"": ""No such host is known. (0x80072AF9)"", ""RetryMinutes"": 15, ""DomainPeer"": ""time.windows.com,0x8""}"
2025-06-08T23:31:35.253586Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 159, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\1527c705-839a-4832-9118-54d4Bd6a0c89_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.406824Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 159, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\c5e2524a-ea46-4f67-841f-6a9465d9d515_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.444562Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""TCP/IP NetBIOS Helper"", ""param2"": ""running"", ""Binary"": ""6C006D0068006F007300740073002F0034000000""}"
2025-06-08T23:31:35.485349Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 159, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.563750Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 159, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.634817Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 133, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\InputApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.709515Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 151, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.784467Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 141, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.AccountsControl_10.0.17763.1_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.858562Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 142, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.AsyncTextService_10.0.17763.1_neutral__8wekyb3d8bbwe\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:35.898110Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""TrustedInstaller"", ""param2"": ""running"", ""Binary"": ""540072007500730074006500640049006E007300740061006C006C00650072002F0034000000""}"
2025-06-08T23:31:35.935359Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 139, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.BioEnrollment_10.0.17763.1_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.004872Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 140, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.CredDialogHost_10.0.17763.1_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.077116Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 131, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.ECApp_10.0.17763.1_neutral__8wekyb3d8bbwe\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.153254Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 133, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.LockApp_10.0.17763.1_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.229528Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 149, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.307624Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 156, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Apprep.ChxApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.386466Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 147, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.CapturePicker_10.0.17763.1_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.491345Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 160, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.646481Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 148, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.740831Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 159, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.NarratorQuickStart_10.0.17763.1_neutral_neutral_8wekyb3d8bbwe\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.815312Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 158, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.OOBENetworkCaptivePortal_10.0.17763.1_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.827687Z,134,Microsoft-Windows-Time-Service,WIN-P4PGN19G2KB,System,"{""#attributes"": {""Name"": ""TMP_EVENT_MANUAL_PEER_DNS_ERROR""}, ""ErrorMessage"": ""No such host is known. (0x80072AF9)"", ""RetryMinutes"": 15, ""DomainPeer"": ""time.windows.com,0x8""}"
2025-06-08T23:31:36.895182Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 159, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.OOBENetworkConnectionFlow_10.0.17763.1_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:36.927962Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 35, ""HiveName"": ""\\??\\C:\\Windows\\system32\\Config\\Elam"", ""KeysUpdated"": 1, ""DirtyPages"": 1}"
2025-06-08T23:31:36.973372Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 161, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.PeopleExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.038331Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Windows Defender Antivirus Network Inspection Service"", ""param2"": ""running"", ""Binary"": ""570064004E00690073005300760063002F0034000000""}"
2025-06-08T23:31:37.058343Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 161, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.PinningConfirmationDialog_1000.17763.1.0_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.144861Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 148, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.SecHealthUI_10.0.17763.3232_neutral__cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.239611Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 160, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.321069Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 156, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.XGpuEjectDialog_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.395241Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 141, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Windows.CBSPreview_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.468222Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 151, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.538089Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 137, ""HiveName"": ""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Windows.PrintDialog_6.2.1.0_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.981107Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 50, ""HiveName"": ""\\Device\\HarddiskVolume2\\EFI\\Microsoft\\Recovery\\BCD"", ""KeysUpdated"": 42, ""DirtyPages"": 2}"
2025-06-08T23:31:37.982294Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 50, ""HiveName"": ""\\Device\\HarddiskVolume2\\EFI\\Microsoft\\Recovery\\BCD"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:37.982729Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 50, ""HiveName"": ""\\Device\\HarddiskVolume2\\EFI\\Microsoft\\Recovery\\BCD"", ""KeysUpdated"": 0, ""DirtyPages"": 0}"
2025-06-08T23:31:38.381951Z,3,Virtual Disk Service,WIN-P4PGN19G2KB,System,"{""Data"": {""#text"": ""@2010005""}, ""Binary"": null}"
2025-06-08T23:31:38.381951Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Virtual Disk"", ""param2"": ""running"", ""Binary"": ""7600640073002F0034000000""}"
2025-06-08T23:31:39.460437Z,4,Virtual Disk Service,WIN-P4PGN19G2KB,System,"{""Data"": {""#text"": ""@2010001""}, ""Binary"": null}"
2025-06-08T23:31:40.428781Z,10149,Microsoft-Windows-WinRM,WIN-P4PGN19G2KB,System,"{""#attributes"": {""Name"": ""Stopped Listening""}}"
2025-06-08T23:31:39.460437Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Virtual Disk"", ""param2"": ""stopped"", ""Binary"": ""7600640073002F0031000000""}"
2025-06-08T23:31:39.775361Z,16,Microsoft-Windows-Kernel-General,WIN-P4PGN19G2KB,System,"{""HiveNameLength"": 41, ""HiveName"": ""\\??\\C:\\Windows\\System32\\config\\COMPONENTS"", ""KeysUpdated"": 104573, ""DirtyPages"": 13096}"
2025-06-08T23:31:40.166666Z,2003,Microsoft-Windows-Setup,WIN-P4PGN19G2KB,System,"{""HostOSName"": ""Windows (TM) 10 Preinstallation Environment"", ""Installwasanupgrade"": false, ""HostOSwasWindowsPE"": true, ""HostOSmajorversion"": 10, ""HostOSminorversion"": 0, ""HostOSbuildversion"": 17763, ""HostOSservicepackName"": """", ""HostOSservicepackmajorversion"": 0, ""HostOSservicepackminorversion"": 0}"
2025-06-08T23:31:40.166725Z,2004,Microsoft-Windows-Setup,WIN-P4PGN19G2KB,System,"{""OSName"": ""Windows Server 2019 Standard Evaluation"", ""OSEditionID"": ""ServerStandardEval"", ""OSmajorversion"": 10, ""OSminorversion"": 0, ""OSbuildversion"": 17763, ""OSservicepackName"": """", ""OSservicepackmajorversion"": 0, ""OSservicepackminorversion"": 0}"
2025-06-08T23:31:40.335030Z,1074,User32,WIN-P4PGN19G2KB,System,"{""param1"": ""C:\\Windows\\system32\\winlogon.exe (MINWINPC)"", ""param2"": ""WIN-P4PGN19G2KB"", ""param3"": ""Operating System: Upgrade (Planned)"", ""param4"": ""0x80020003"", ""param5"": ""restart"", ""param6"": """", ""param7"": ""NT AUTHORITY\\SYSTEM""}"
2025-06-08T23:31:40.335030Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Device Install Service"", ""param2"": ""stopped"", ""Binary"": ""44006500760069006300650049006E007300740061006C006C002F0031000000""}"
2025-06-08T23:31:40.357515Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Group Policy Client"", ""param2"": ""stopped"", ""Binary"": ""670070007300760063002F0031000000""}"
2025-06-08T23:31:40.373525Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Windows Modules Installer"", ""param2"": ""stopped"", ""Binary"": ""540072007500730074006500640049006E007300740061006C006C00650072002F0031000000""}"
2025-06-08T23:31:40.397590Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Connected User Experiences and Telemetry"", ""param2"": ""stopped"", ""Binary"": ""440069006100670054007200610063006B002F0031000000""}"
2025-06-08T23:31:40.428781Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Windows Time"", ""param2"": ""stopped"", ""Binary"": ""570033003200540069006D0065002F0031000000""}"
2025-06-08T23:31:40.428781Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""SysMain"", ""param2"": ""stopped"", ""Binary"": ""5300790073004D00610069006E002F0031000000""}"
2025-06-08T23:31:40.444403Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Windows Font Cache Service"", ""param2"": ""stopped"", ""Binary"": ""46006F006E007400430061006300680065002F0031000000""}"
2025-06-08T23:31:40.444403Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""AppX Deployment Service (AppXSVC)"", ""param2"": ""stopped"", ""Binary"": ""41007000700058005300760063002F0031000000""}"
2025-06-08T23:31:40.446754Z,50104,Microsoft-Windows-Dhcp-Client,WIN-P4PGN19G2KB,System,{}
2025-06-08T23:31:40.446779Z,50105,Microsoft-Windows-Dhcp-Client,WIN-P4PGN19G2KB,System,{}
2025-06-08T23:31:40.444403Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Device Setup Manager"", ""param2"": ""stopped"", ""Binary"": ""440073006D005300760063002F0031000000""}"
2025-06-08T23:31:40.444403Z,7036,Service Control Manager,WIN-P4PGN19G2KB,System,"{""param1"": ""Plug and Play"", ""param2"": ""stopped"", ""Binary"": ""50006C007500670050006C00610079002F0031000000""}"
