USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         445  0.0  0.0      0     0 ?        I<   Feb14   0:00 [ata_sff]
root         475  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_0]
root         476  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_1]
root         485  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_0]
root         497  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_2]
root         501  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_1]
root         508  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_2]
root         514  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_3]
root         579  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_3]
root         582  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_4]
root         584  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_4]
root         655  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_5]
root         660  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_5]
root         666  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_6]
root         670  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_6]
root         676  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_7]
root         679  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_7]
root         682  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_8]
root         684  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_8]
root         749  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_9]
root         754  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_9]
root         782  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_10]
root         784  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_10]
root         824  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_11]
root         828  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_11]
root         856  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_12]
root         877  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_12]
root         892  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_13]
root         895  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_13]
root         927  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_14]
root         938  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_15]
root         958  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_15]
root         961  0.0  0.0      0     0 ?        I<   Feb14   0:00 [vmw_pvscsi_wq_1]
root         966  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_14]
root         982  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_16]
root         986  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_16]
root         988  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_17]
root        1000  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_17]
root        1011  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_18]
root        1020  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_18]
root        1033  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_19]
root        1041  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_19]
