0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2016.5247192382808,2269.7262268066406,1938.1705627441409,36341.366119384766,36367.67184448242,36076.47134399414,1175.9420776367188,1462.1707763671875,1036.2513427734375,1004.320343017578,51.565185546875,5200.793121337891,0.0094114944310948,0.0096556671948152,0.0094350658871372,0.1150320709966613,0.1190026531845327,0.1175641642485146,0.1896502400930363,0.2518061858123702,0.1678927077558725,0.9403190857228616,0.9974984259625852,0.8872872315301309,20.96539306640625,21.96591186523437,20.45590209960937,147.82620239257812,147.90768432617188,146.78933715820312,5.66912841796875,6.2762451171875,5.4825439453125,3.983306884765625,0.2039794921875,20.434600830078125,0.0817836539466795,0.0812729833915492,0.0826666196227907,0.1805570343182805,0.1835351227901845,0.1839694739455182,0.671902627012739,0.7701969433466509,0.629984647775911,0.9639864444306168,0.9983520629908056,0.906660168536144,1
4947.470275878906,5505.933898925781,5463.752197265625,31235.883178710938,31522.005828857426,31452.440002441406,1579.5107421875,2202.4396057128906,2180.1084899902344,3578.4255981445312,63.50201416015625,6553.932373046875,0.0108363833359776,0.0111127362846746,0.0114204467644981,0.1219169492541736,0.1252006730465938,0.1233469864354465,0.1667905434985795,0.2454620543637572,0.1751403024250871,0.8548459367117492,0.9979863484388156,0.839724697501894,32.9266357421875,34.85736083984375,34.6416015625,129.87982177734375,130.98544311523438,130.73553466796875,8.44061279296875,9.079864501953123,10.744964599609377,14.14947509765625,0.25006103515625,25.78546142578125,0.086605401600634,0.0887906580943251,0.0905739707303714,0.1879485632058098,0.1890714490851544,0.1891920216705865,0.5919531438302787,0.7838832077968453,0.5814307378805806,0.9020133272034604,0.9985046536899064,0.8728671592969625,1
2023.09521484375,2081.22412109375,1703.084014892578,27787.18179321289,28066.568298339844,28195.571838378903,2113.935302734375,2473.6847229003906,1671.241180419922,2337.2819213867188,63.45654296875,6002.493774414063,0.0128680363614231,0.0134523339786645,0.0139849111784541,0.2206057084560569,0.2301519558406256,0.2234473125430539,0.2348219484214555,0.2041852120275521,0.1687486018789618,0.8944636042391954,0.9968580653824736,0.85964384371217,19.446533203125,19.54901123046875,17.954254150390625,114.16738891601562,115.2276611328125,115.7777099609375,9.85552978515625,10.252532958984377,8.287872314453125,9.2496337890625,0.2510986328125,23.6036376953125,0.1324522713781427,0.1345353257848757,0.1331748409189895,0.3005262370481243,0.3050743947520368,0.2997250453066616,0.6338179470956556,0.754896965288266,0.6089519012344246,0.9312793859091272,0.9979400785057017,0.8864337649533679,1
5435.970977783203,6030.189147949219,4809.846496582031,27379.90219116211,27300.891052246094,27197.573120117188,1250.0425415039062,1262.8482666015625,1212.67724609375,1920.5440979003904,69.42373657226562,4571.220153808594,0.0113915010685745,0.0126906900059947,0.0120738971041659,0.1295024781431857,0.1369521396925757,0.1332096480005744,0.2394450068458952,0.2530199335442038,0.2205549888641886,0.9157194884531124,0.9983218814036584,0.8946309942436191,39.000091552734375,41.19915771484375,36.53082275390625,119.37130737304688,119.05767822265624,118.677001953125,6.12799072265625,5.3260498046875,6.154296875,7.610626220703125,0.272918701171875,17.9876708984375,0.0885969651382384,0.0939900203797592,0.0923496405728795,0.192226193929512,0.1975984992123409,0.1960164614997125,0.7072387967425173,0.8286086223775726,0.6820419220856646,0.943182665142895,0.998626725417752,0.913765915983754,1
3307.868621826172,3905.794769287109,4168.5560302734375,28445.958251953125,28579.569091796875,28576.46383666992,2612.0755310058594,1639.6920166015625,3023.308990478516,3196.5687866210938,384.17193603515625,6789.954254150391,0.0090097173610529,0.0087508855950559,0.0090067450212615,0.0704603858591596,0.0722852918566401,0.0711425621540625,0.2473622621378968,0.2318216856968294,0.2213449008722692,0.8675641201087773,0.9892688197044168,0.8376459431903618,33.282806396484375,35.591156005859375,36.7711181640625,126.87103271484376,127.40533447265624,127.43130493164062,12.024993896484377,7.0968017578125,13.724761962890623,12.681396484375,1.5128173828125,26.729644775390625,0.0638743546954989,0.0650703036033145,0.0640090378014256,0.1207309775484073,0.121429649037506,0.1199947952240019,0.5982753947761185,0.7298677445961687,0.588829941362498,0.9069634015768084,0.9917298275676945,0.8690064696755241,1
3555.677124023437,3691.996826171875,4187.071807861328,36395.775634765625,36696.28030395508,36368.26327514648,1486.7515869140625,1093.1522216796875,1186.9309387207031,1851.858642578125,43.65728759765625,5026.150329589844,0.0099320066341448,0.0102579018210526,0.0101845301690326,0.1028171311149989,0.1045169288542803,0.1034357036804832,0.3905001625614081,0.2470016893070142,0.2072807329295918,0.9117072454954922,0.9989625487132562,0.8781188730771923,25.3607177734375,25.7874755859375,27.831512451171875,147.789794921875,148.94021606445312,147.68356323242188,7.20050048828125,4.79632568359375,6.349822998046875,7.33038330078125,0.17156982421875,19.7706298828125,0.085428806110705,0.086166331261515,0.0845250649202667,0.1639182799985034,0.1639948616998807,0.1634281448601407,0.6835167863741173,0.7789311049988388,0.6231040199737742,0.943577028976446,0.9991455181373964,0.9036740738838472,1
4824.1702880859375,5234.613494873047,6816.932952880859,33135.565185546875,33263.59875488281,32679.75524902344,1553.6088256835938,2147.470764160156,1600.8165588378906,3852.125244140625,221.852783203125,7466.566101074219,0.0093214592336125,0.0104191275511048,0.0106472020779467,0.0750355292396424,0.0777853736167517,0.0741619783910536,0.1893723797538198,0.3806490121550577,0.1868375696916087,0.8448073968633543,0.9936868282023484,0.8237776929301478,33.30889892578125,34.659698486328125,41.390716552734375,138.3780517578125,138.8582763671875,136.62188720703125,8.5924072265625,9.18975830078125,8.455596923828125,15.2408447265625,0.87359619140625,29.3756103515625,0.0714701539857686,0.0740977461501228,0.0688768861946297,0.1315244580092755,0.1329860682476621,0.1317275950163834,0.5316429470328744,0.7044556015253014,0.5516715232516932,0.8936909517925197,0.9951782753159362,0.8572597901272789,1
2908.5142517089844,3125.6925659179688,3215.679748535156,29406.81982421875,29562.87609863281,29557.18377685547,1510.9692993164062,1539.3430786132812,2371.4503173828125,1312.7758178710938,99.14459228515624,4393.701843261719,0.0109076757482839,0.0109390725980727,0.0113818293260107,0.1377112957626264,0.1415260014682104,0.1384829960876752,0.2257921661308704,0.3881939700677169,0.2299253423998369,0.9282846558025528,0.9964919428031452,0.9019596724315916,25.970916748046875,26.80047607421875,27.2354736328125,124.25714111328124,124.860595703125,124.86114501953124,7.0228271484375,6.492919921875,10.4439697265625,5.212158203125,0.39093017578125,17.2703857421875,0.0920861916396036,0.0930145602424691,0.0919024269306916,0.2047624390298009,0.2072512751171462,0.204213591683697,0.7000669018946795,0.8090643650613235,0.6852224643891249,0.9552890512162396,0.9974823232888744,0.9202828595230352,1
3602.391082763672,4613.488922119141,3840.3431091308594,29543.740509033203,29415.003540039062,29370.074096679688,2451.087158203125,1015.6802368164062,2765.3643493652344,4901.822265625,627.0809631347656,7351.143951416016,0.0091167657373802,0.0091443059715083,0.0090611772147339,0.0712404738716978,0.0740954541980135,0.0720402386057079,0.3234765191660311,0.2122841911985394,0.169717628948451,0.8231177564052787,0.9814442582385724,0.8129908690540265,34.482330322265625,38.399932861328125,35.572845458984375,131.03408813476562,130.57733154296875,130.504638671875,11.87554931640625,4.74786376953125,12.960296630859377,19.4610595703125,2.471954345703125,28.999298095703125,0.0692852742572836,0.0709921390442068,0.0685496780333325,0.1172526418365959,0.1196159809208614,0.1184188955841114,0.6023999102297285,0.7103413351765546,0.5680279427588371,0.8699143479589624,0.9859254422171334,0.8494660528583969,1
1895.780670166016,2254.948028564453,2789.913482666016,32136.751525878903,32495.313201904297,32476.008087158203,1827.504302978516,2178.351348876953,1711.8875732421875,1680.606414794922,91.22247314453124,5505.030792236328,0.0105778301696598,0.0106593099421023,0.0109160826662727,0.1026223434849,0.1041398838500473,0.1035051542960456,0.1539869364433975,0.2190988432820384,0.1729422024510429,0.9138694160867982,0.9966139201884792,0.8754560751344681,21.34872436523437,22.612823486328125,24.772491455078125,133.50140380859375,134.88668823242188,134.81741333007812,8.519195556640625,9.129913330078123,8.23956298828125,6.657562255859375,0.35980224609375,21.63803100585937,0.0879393880144109,0.0882338887433829,0.0882869254496201,0.1664014214752127,0.166764478401576,0.167726898114884,0.6376767462324029,0.7583237152091389,0.6181489386530828,0.9456654832750644,0.9976196505094804,0.8983747186872735,1
