TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,applicationID,className,destination,namespaceName,operationName,operationType,resourceUri
2026-03-26T06:17:14.362889Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1077,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.366240Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1078,4,,,,,,,
2026-03-26T06:17:14.366241Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1079,4,,,,,Enumeration,,
2026-03-26T06:17:14.367488Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1080,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.370517Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1081,4,,,,,,,
2026-03-26T06:17:14.370519Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1082,4,,,,,Enumeration,,
2026-03-26T06:17:14.372398Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1083,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.375745Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1084,4,,,,,,,
2026-03-26T06:17:14.375746Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1085,4,,,,,Enumeration,,
2026-03-26T06:17:14.376920Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1086,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.380882Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1087,4,,,,,,,
2026-03-26T06:17:14.380884Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1088,4,,,,,Enumeration,,
2026-03-26T06:17:14.381992Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1089,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.384762Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1090,4,,,,,,,
2026-03-26T06:17:14.384763Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1091,4,,,,,Enumeration,,
2026-03-26T06:17:14.386731Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1092,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.389255Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1093,4,,,,,,,
2026-03-26T06:17:14.389256Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1094,4,,,,,Enumeration,,
2026-03-26T06:17:14.391024Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1095,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.393952Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1096,4,,,,,,,
2026-03-26T06:17:14.393953Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1097,4,,,,,Enumeration,,
2026-03-26T06:17:14.401955Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1098,4,,,,,Get,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.403235Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1099,4,,,,,,,
2026-03-26T06:17:14.403236Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1100,4,,,,,Get,,
2026-03-26T06:17:14.404317Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1101,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.406871Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1102,4,,,,,,,
2026-03-26T06:17:14.406872Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1103,4,,,,,Enumeration,,
2026-03-26T06:17:14.407831Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1104,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.410547Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1105,4,,,,,,,
2026-03-26T06:17:14.410548Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1106,4,,,,,Enumeration,,
2026-03-26T06:17:14.412249Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1107,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.415085Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1108,4,,,,,,,
2026-03-26T06:17:14.415086Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1109,4,,,,,Enumeration,,
2026-03-26T06:17:14.416299Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1110,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.419553Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1111,4,,,,,,,
2026-03-26T06:17:14.419555Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1112,4,,,,,Enumeration,,
2026-03-26T06:17:14.420507Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1113,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.422890Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1114,4,,,,,,,
2026-03-26T06:17:14.422892Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1115,4,,,,,Enumeration,,
2026-03-26T06:17:14.424530Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1116,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.427360Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1117,4,,,,,,,
2026-03-26T06:17:14.427362Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1118,4,,,,,Enumeration,,
2026-03-26T06:17:14.429482Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1119,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.433020Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1120,4,,,,,,,
2026-03-26T06:17:14.433021Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1121,4,,,,,Enumeration,,
2026-03-26T06:17:14.435061Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1122,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.438810Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1123,4,,,,,,,
2026-03-26T06:17:14.438812Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1124,4,,,,,Enumeration,,
2026-03-26T06:17:14.439866Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1125,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.444420Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1126,4,,,,,,,
2026-03-26T06:17:14.444421Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1127,4,,,,,Enumeration,,
2026-03-26T06:17:14.446163Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1128,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.449607Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1129,4,,,,,,,
2026-03-26T06:17:14.449608Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1130,4,,,,,Enumeration,,
2026-03-26T06:17:14.452608Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1131,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.456830Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1132,4,,,,,,,
2026-03-26T06:17:14.456832Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1133,4,,,,,Enumeration,,
2026-03-26T06:17:14.458455Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1134,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.461963Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1135,4,,,,,,,
2026-03-26T06:17:14.461964Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1136,4,,,,,Enumeration,,
2026-03-26T06:17:14.463910Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1137,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.467340Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1138,4,,,,,,,
2026-03-26T06:17:14.467341Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1139,4,,,,,Enumeration,,
2026-03-26T06:17:14.469054Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1140,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.471701Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1141,4,,,,,,,
2026-03-26T06:17:14.471702Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1142,4,,,,,Enumeration,,
2026-03-26T06:17:14.473090Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1143,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.476202Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1144,4,,,,,,,
2026-03-26T06:17:14.476204Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1145,4,,,,,Enumeration,,
2026-03-26T06:17:14.478017Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1146,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.481405Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1147,4,,,,,,,
2026-03-26T06:17:14.481406Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1148,4,,,,,Enumeration,,
2026-03-26T06:17:14.482963Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1149,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.485462Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1150,4,,,,,,,
2026-03-26T06:17:14.485463Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1151,4,,,,,Enumeration,,
2026-03-26T06:17:14.486350Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1152,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.488668Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1153,4,,,,,,,
2026-03-26T06:17:14.488669Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1154,4,,,,,Enumeration,,
2026-03-26T06:17:14.490111Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1155,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.492448Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1156,4,,,,,,,
2026-03-26T06:17:14.492449Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1157,4,,,,,Enumeration,,
2026-03-26T06:17:14.493292Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1158,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.496450Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1159,4,,,,,,,
2026-03-26T06:17:14.496452Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1160,4,,,,,Enumeration,,
2026-03-26T06:17:14.497059Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1161,4,,,,,Get,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.498486Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1162,4,,,,,,,
2026-03-26T06:17:14.498487Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1163,4,,,,,Get,,
2026-03-26T06:17:14.499216Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1164,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.501605Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1165,4,,,,,,,
2026-03-26T06:17:14.501606Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1166,4,,,,,Enumeration,,
2026-03-26T06:17:14.502993Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1167,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.507530Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1168,4,,,,,,,
2026-03-26T06:17:14.507531Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1169,4,,,,,Enumeration,,
2026-03-26T06:17:14.517741Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1170,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.521355Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1171,4,,,,,,,
2026-03-26T06:17:14.521356Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1172,4,,,,,Enumeration,,
2026-03-26T06:17:14.524093Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1173,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.526548Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1174,4,,,,,,,
2026-03-26T06:17:14.526549Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1175,4,,,,,Enumeration,,
2026-03-26T06:17:14.527801Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1176,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.530903Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1177,4,,,,,,,
2026-03-26T06:17:14.530905Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1178,4,,,,,Enumeration,,
2026-03-26T06:17:14.532609Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1179,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.535182Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1180,4,,,,,,,
2026-03-26T06:17:14.535183Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1181,4,,,,,Enumeration,,
2026-03-26T06:17:14.539967Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1182,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.542442Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1183,4,,,,,,,
2026-03-26T06:17:14.542443Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1184,4,,,,,Enumeration,,
2026-03-26T06:17:14.543215Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1185,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.546808Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1186,4,,,,,,,
2026-03-26T06:17:14.546810Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1187,4,,,,,Enumeration,,
2026-03-26T06:17:14.548550Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1188,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.551046Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1189,4,,,,,,,
2026-03-26T06:17:14.551047Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1190,4,,,,,Enumeration,,
2026-03-26T06:17:14.552171Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1191,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.554535Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1192,4,,,,,,,
2026-03-26T06:17:14.554536Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1193,4,,,,,Enumeration,,
2026-03-26T06:17:14.555074Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1194,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.557135Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1195,4,,,,,,,
2026-03-26T06:17:14.557136Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1196,4,,,,,Enumeration,,
2026-03-26T06:17:14.557920Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1197,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.560026Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1198,4,,,,,,,
2026-03-26T06:17:14.560027Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1199,4,,,,,Enumeration,,
2026-03-26T06:17:14.561071Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1200,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.564864Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1201,4,,,,,,,
2026-03-26T06:17:14.564865Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1202,4,,,,,Enumeration,,
2026-03-26T06:17:14.565556Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1203,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.569152Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1204,4,,,,,,,
2026-03-26T06:17:14.569153Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1205,4,,,,,Enumeration,,
2026-03-26T06:17:14.570207Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1206,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.572692Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1207,4,,,,,,,
2026-03-26T06:17:14.572693Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1208,4,,,,,Enumeration,,
2026-03-26T06:17:14.573763Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1209,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.576611Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1210,4,,,,,,,
2026-03-26T06:17:14.576612Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1211,4,,,,,Enumeration,,
2026-03-26T06:17:14.577164Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1212,4,,,,,Get,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.578373Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1213,4,,,,,,,
2026-03-26T06:17:14.578374Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1214,4,,,,,Get,,
2026-03-26T06:17:14.581370Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1215,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.584201Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1216,4,,,,,,,
2026-03-26T06:17:14.584202Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1217,4,,,,,Enumeration,,
2026-03-26T06:17:14.584569Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1218,4,,,,,Get,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.585604Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1219,4,,,,,,,
2026-03-26T06:17:14.585605Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1220,4,,,,,Get,,
2026-03-26T06:17:14.588832Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1221,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.591396Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1222,4,,,,,,,
2026-03-26T06:17:14.591397Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1223,4,,,,,Enumeration,,
2026-03-26T06:17:14.591780Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1224,4,,,,,Get,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.592837Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1225,4,,,,,,,
2026-03-26T06:17:14.592838Z,132,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1226,4,,,,,Get,,
2026-03-26T06:17:14.597643Z,145,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1227,4,,,,,Enumeration,,http://schemas.microsoft.com/wbem/wsman/1/Config/Plugin
2026-03-26T06:17:14.600513Z,254,dc.danglingtree.htb,Microsoft-Windows-WinRM,Microsoft-Windows-WinRM/Operational,1228,4,,,,,,,
