TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,Binary,Data_text,Data_text_0,Data_text_1,Data_text_10,Data_text_11,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9
2026-05-13T14:42:50.930252Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc,NTDS ISAM,Directory Service,1,4,,,NTDS,"724,P,98",,,NTDSA: ,0,10,00,20348,0000,,
2026-05-13T14:42:50.947201Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc,NTDS ISAM,Directory Service,2,4,,,NTDS,"724,D,0",,,NTDSA: ,0,0,"
[1] 0.000270 +J(0) +M(C:0K, Fs:62, WS:228K # 0K, PF:2432K # 0K, P:2432K)
[2] 0.000134 +J(0) +M(C:16K, Fs:69, WS:272K # 0K, PF:288K # 0K, P:288K)
[3] 0.000019 +J(0) +M(C:0K, Fs:5, WS:16K # 0K, PF:936K # 0K, P:936K)
[4] 0.001847 -0.000116 (1) WT +J(0) +M(C:0K, Fs:136, WS:464K # 0K, PF:5896K # 656K, P:5896K)
[5] 0.000127 +J(0)
[6] 0.000407 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:12K # 12K, P:12K)
[7] -
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.013109 -0.003448 (24) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:2696, WS:528K # 5764K, PF:4K # 10260K, P:4K)
[14] 0.000013 +J(0)
[15] 0.000286 +J(0) +M(C:0K, Fs:411, WS:1640K # 0K, PF:68K # 0K, P:68K)
[16] 0.001915 -0.000052 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",,,,
2026-05-13T14:42:50.950573Z,"{'#attributes': {'Qualifiers': 0}, '#text': 330}",dc,NTDS ISAM,Directory Service,3,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,0x22D8 (8920),8920 (0x22d8),9360 (0x2490),,,
2026-05-13T14:42:50.950573Z,"{'#attributes': {'Qualifiers': 0}, '#text': 643}",dc,NTDS ISAM,Directory Service,4,3,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,en-US,00000001-57ee-1e5c-00b4-d0000bb1e11e,0006020F0006020F,00000001-57ee-1e5c-00b4-d0000bb1e11e,0006040300060403,
2026-05-13T14:42:50.950573Z,"{'#attributes': {'Qualifiers': 0}, '#text': 609}",dc,NTDS ISAM,Directory Service,5,4,,,NTDS,"724,D,50",20348,0,NTDSA: ,C:\Windows\NTDS\ntds.dit,10,0,17025,0,10,0
2026-05-13T14:42:50.966336Z,"{'#attributes': {'Qualifiers': 0}, '#text': 614}",dc,NTDS ISAM,Directory Service,6,3,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,INDEX_00000003,datatable,,,,
2026-05-13T14:42:50.970396Z,"{'#attributes': {'Qualifiers': 0}, '#text': 327}",dc,NTDS ISAM,Directory Service,7,4,,,NTDS,"724,D,50",,,NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000002 +J(0)
[2] 0.0 +J(0)
[3] 0.000002 +J(0)
[4] 0.0 +J(0)
[5] 0.0 +J(0)
[6] 0.000794 -0.000296 (4) WT +J(0) +M(C:-12K, Fs:0, WS:-12K # 0K, PF:-12K # 0K, P:-12K)
[7] 0.000015 +J(0)
[8] 0.000417 -0.000076 (2) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:2949/2)
[9] 0.001349 -0.000557 (6) WT +J(0) +M(C:0K, Fs:5, WS:-16K # 0K, PF:-16K # 0K, P:-16K)
[10] 0.000112 +J(0)
[11] 0.000041 +J(0) +M(C:0K, Fs:0, WS:-8K # 0K, PF:-8K # 0K, P:-8K).",0 0,lgposDetach = 00000001:0002:047B,
2026-05-13T14:42:50.972400Z,"{'#attributes': {'Qualifiers': 0}, '#text': 330}",dc,NTDS ISAM,Directory Service,8,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,0x22D8 (8920),8920 (0x22d8),9360 (0x2490),,,
2026-05-13T14:42:50.975207Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",dc,NTDS ISAM,Directory Service,9,4,,,NTDS,"724,D,50",,,NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000001 +J(0)
[2] 0.000212 -0.000069 (1) WT +J(0) +M(C:0K, Fs:18, WS:8K # 0K, PF:8K # 0K, P:8K)
[3] 0.001417 -0.000421 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/2) +M(C:0K, Fs:8, WS:24K # 0K, PF:20K # 0K, P:20K)
[4] 0.000125 +J(0)
[5] -
[6] -
[7] -
[8] 0.000806 -0.000225 (2) CM -0.000129 (2) WT +J(CM:2, PgRf:2, Rd:8/2, Dy:0/0, Lg:0/0) +M(C:40K, Fs:12, WS:40K # 0K, PF:40K # 0K, P:40K)
[9] 0.000816 -0.000591 (6) CM -0.000338 (6) WT +J(CM:6, PgRf:24, Rd:0/6, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:3, WS:-8K # 0K, PF:-8K # 0K, P:-8K)
[10] 0.000459 -0.000349 (3) CM -0.000232 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:1, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[11] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)
[12] 0.0 +J(0)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000573 -0.000173 (2) WT +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",1 0,"lgposAttach = 00000001:0003:0000,
dbv = 1568.20.0 (8920)",
2026-05-13T14:42:50.980238Z,"{'#attributes': {'Qualifiers': 0}, '#text': 330}",dc,NTDS ISAM,Directory Service,10,4,,,NTDS,"724,D,2",,,NTDSA: ,C:\Windows\NTDS\temp.edb,0x22D8 (8920),8920 (0x22d8),9360 (0x2490),,,
2026-05-13T14:42:51.053198Z,"{'#attributes': {'Qualifiers': 0}, '#text': 327}",dc,NTDS ISAM,Directory Service,11,4,,,NTDS,"724,D,51",,,NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000001 +J(0)
[2] 0.0 +J(0)
[3] 0.000031 +J(0)
[4] 0.0 +J(0)
[5] 0.0 +J(0)
[6] 0.000399 -0.000207 (2) WT +J(0) +M(C:-28K, Fs:0, WS:-28K # 0K, PF:-28K # 0K, P:-28K)
[7] 0.000024 +J(0)
[8] 0.000181 -0.000044 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/2) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[9] 0.001043 -0.000440 (6) WT +J(0) +M(C:0K, Fs:4, WS:-20K # 0K, PF:-20K # 0K, P:-20K)
[10] 0.000100 +J(0)
[11] 0.000046 +J(0) +M(C:0K, Fs:0, WS:-8K # 0K, PF:-8K # 0K, P:-8K).",0 0,lgposDetach = 00000001:00AD:0000,
2026-05-13T14:42:51.055202Z,"{'#attributes': {'Qualifiers': 0}, '#text': 330}",dc,NTDS ISAM,Directory Service,12,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,0x22D8 (8920),8920 (0x22d8),9360 (0x2490),,,
2026-05-13T14:42:51.056200Z,"{'#attributes': {'Qualifiers': 0}, '#text': 643}",dc,NTDS ISAM,Directory Service,13,3,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,en-US,00000001-57ee-1e5c-00b4-d0000bb1e11e,0006020F0006020F,00000001-57ee-1e5c-00b4-d0000bb1e11e,0006040300060403,
2026-05-13T14:42:51.056200Z,"{'#attributes': {'Qualifiers': 0}, '#text': 609}",dc,NTDS ISAM,Directory Service,14,4,,,NTDS,"724,D,50",20348,0,NTDSA: ,C:\Windows\NTDS\ntds.dit,10,0,20348,0,10,0
2026-05-13T14:42:51.062084Z,"{'#attributes': {'Qualifiers': 0}, '#text': 611}",dc,NTDS ISAM,Directory Service,15,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,INDEX_00000003,datatable,,,,
2026-05-13T14:42:51.119855Z,"{'#attributes': {'Qualifiers': 0}, '#text': 611}",dc,NTDS ISAM,Directory Service,16,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,INDEX_00090001,datatable,,,,
2026-05-13T14:42:51.120847Z,"{'#attributes': {'Qualifiers': 0}, '#text': 611}",dc,NTDS ISAM,Directory Service,17,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,INDEX_000201CC,datatable,,,,
2026-05-13T14:42:51.124921Z,"{'#attributes': {'Qualifiers': 0}, '#text': 611}",dc,NTDS ISAM,Directory Service,18,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,PDNT_index,datatable,,,,
2026-05-13T14:42:51.127850Z,"{'#attributes': {'Qualifiers': 0}, '#text': 612}",dc,NTDS ISAM,Directory Service,19,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,,,,,,
2026-05-13T14:42:51.132852Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",dc,NTDS ISAM,Directory Service,20,4,,,NTDS,"724,D,50",,,NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000001 +J(0)
[2] 0.000290 -0.000105 (1) WT +J(0) +M(C:0K, Fs:18, WS:8K # 0K, PF:8K # 0K, P:8K)
[3] 0.001104 -0.000341 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/2) +M(C:0K, Fs:8, WS:24K # 0K, PF:20K # 0K, P:20K)
[4] 0.000081 +J(0)
[5] -
[6] -
[7] -
[8] 0.000543 -0.000151 (2) CM -0.000094 (2) WT +J(CM:2, PgRf:2, Rd:12/2, Dy:0/0, Lg:0/0) +M(C:60K, Fs:13, WS:44K # 0K, PF:60K # 0K, P:60K)
[9] 0.000395 -0.000262 (3) CM -0.000160 (3) WT +J(CM:3, PgRf:24, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-32K, Fs:4, WS:-16K # 0K, PF:-32K # 0K, P:-32K)
[10] 0.000206 -0.000154 (2) CM -0.000094 (2) WT +J(CM:2, PgRf:40, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:1, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[11] 0.000093 -0.000079 (1) CM -0.000049 (1) WT +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:0K # 0K, PF:0K # 0K, P:0K)
[12] 0.000306 -0.000064 (1) CM -0.000040 (1) WT +J(CM:1, PgRf:48, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:0K # 0K, PF:0K # 0K, P:0K)
[13] 0.000001 +J(0)
[14] 0.075414 -0.056304 (660) CM -0.036148 (661) WT +J(CM:660, PgRf:9202, Rd:0/660, Dy:14/500, Lg:49334/1059) +M(C:44K, Fs:566, WS:320K # 0K, PF:180K # 0K, P:180K)
[15] 0.000139 -0.000125 (1) CM -0.000102 (1) WT +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:4K, Fs:5, WS:16K # 0K, PF:4K # 0K, P:4K).",1 0,"lgposAttach = 00000001:00AE:0000,
dbv = 1568.20.0 (8920)",
2026-05-13T14:42:51.142846Z,"{'#attributes': {'Qualifiers': 0}, '#text': 327}",dc,NTDS ISAM,Directory Service,21,4,,,NTDS,"724,D,51",,,NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000001 +J(0)
[2] 0.0 +J(0)
[3] 0.007001 -0.006983 (1) WT +J(0) +M(C:28K, Fs:54, WS:100K # 0K, PF:28K # 0K, P:28K)
[4] 0.000001 +J(0)
[5] 0.0 +J(0)
[6] 0.001645 -0.000912 (9) WT +J(0) +M(C:-24K, Fs:4, WS:-16K # 0K, PF:-24K # 0K, P:-24K)
[7] 0.000016 +J(0)
[8] 0.000334 -0.000082 (2) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3902/2)
[9] 0.001018 -0.000432 (6) WT +J(0) +M(C:0K, Fs:4, WS:-20K # 0K, PF:-20K # 0K, P:-20K)
[10] 0.000089 +J(0)
[11] 0.000041 +J(0) +M(C:0K, Fs:0, WS:-8K # 0K, PF:-8K # 0K, P:-8K).",0 0,lgposDetach = 00000001:00BC:00C2,
2026-05-13T14:42:51.146514Z,"{'#attributes': {'Qualifiers': 0}, '#text': 330}",dc,NTDS ISAM,Directory Service,22,4,,,NTDS,"724,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,0x22D8 (8920),8920 (0x22d8),9360 (0x2490),,,
2026-05-13T14:42:51.146514Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",dc,NTDS ISAM,Directory Service,23,4,,,NTDS,"724,D,50",,,NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000001 +J(0)
[2] 0.000595 -0.000152 (1) WT +J(0) +M(C:0K, Fs:18, WS:8K # 0K, PF:8K # 0K, P:8K)
[3] 0.001436 -0.000486 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/2) +M(C:0K, Fs:8, WS:24K # 0K, PF:20K # 0K, P:20K)
[4] 0.000083 +J(0)
[5] -
[6] -
[7] -
[8] 0.000498 -0.000163 (2) CM -0.000103 (2) WT +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:24K, Fs:8, WS:24K # 0K, PF:24K # 0K, P:24K)
[9] 0.000387 -0.000264 (3) CM -0.000174 (3) WT +J(CM:3, PgRf:24, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:2, WS:-8K # 0K, PF:-8K # 0K, P:-8K)
[10] 0.000130 -0.000076 (1) CM -0.000045 (1) WT +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:0, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[11] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)
[12] 0.000016 +J(CM:0, PgRf:48, Rd:0/0, Dy:0/0, Lg:0/0)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000001 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",1 0,"lgposAttach = 00000001:00BD:0000,
dbv = 1568.20.0 (8920)",
2026-05-13T14:42:51.132852Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 1463}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,24,3,,,,,,,,,,,,,,
2026-05-13T14:42:51.275882Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2013}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,25,4,,,5,PDNT_index +PDNT_col LCL_ABVIEW_index00000409 +ATTb590468 INDEX_000201CC +ATTm131532 INDEX_00090001 +ATTm589825 INDEX_00000003 +ATTm3 ,,,,,,,,,,
2026-05-13T14:42:51.381482Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2014}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,26,4,,5,,,,,,,,,,,,
2026-05-13T14:42:51.602248Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,27,4,,,,,,,,,,,,,,
2026-05-13T14:42:51.602248Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,28,4,,Recycle Bin Feature,,,,,,,,,,,,
2026-05-13T14:42:51.602248Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,29,4,,Privileged Access Management Feature,,,,,,,,,,,,
2026-05-13T14:42:55.270234Z,"{'#attributes': {'Qualifiers': 0}, '#text': 700}",dc,NTDS ISAM,Directory Service,30,4,,,NTDS,"724,D,0",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,,,,,,
2026-05-13T14:42:55.306445Z,"{'#attributes': {'Qualifiers': 0}, '#text': 701}",dc,NTDS ISAM,Directory Service,31,4,,,NTDS,"724,D,0",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,9,5/13/2026,0,1,1,1
2026-05-13T14:42:55.451256Z,"{'#attributes': {'Qualifiers': 0}, '#text': 103}",dc,NTDS ISAM,Directory Service,32,4,,,NTDS,"724,T,97",,,NTDSA: ,0,"
[1] 0.000003 +J(0)
[2] 0.000007 +J(0)
[3] 0.000137 +J(CM:0, PgRf:35, Rd:0/0, Dy:4/42, Lg:1665/31) +M(C:0K, Fs:8, WS:32K # 0K, PF:0K # 0K, P:0K)
[4] 0.000003 +J(0)
[5] 0.016242 -0.007313 (7) WT +J(0) +M(C:104K, Fs:289, WS:224K # 0K, PF:224K # 0K, P:224K)
[6] 0.000010 +J(0)
[7] 0.000004 +J(0)
[8] 0.002970 -0.000938 (12) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:1293/2) +M(C:0K, Fs:20, WS:16K # 0K, PF:12K # 0K, P:12K)
[9] 0.000289 -0.000162 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:66/1)
[10] 0.000014 +J(0)
[11] 0.000606 -0.000097 (2) WT +J(0)
[12] 0.000009 +J(0) +M(C:0K, Fs:0, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[13] 0.000065 +J(0)
[14] 0.000626 +J(0) +M(C:0K, Fs:0, WS:-10248K # 0K, PF:-10264K # 0K, P:-10264K)
[15] 0.000003 +J(0).",0,,,,
2026-05-13T14:42:55.246718Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1898}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,33,4,,"CN=domain-dns,CN=Schema,CN=Configuration,DC=scaffold,DC=htb",,,,,,,,,,,,
2026-05-13T14:42:55.246718Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1898}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,34,4,,"CN=sam-domain,CN=Schema,CN=Configuration,DC=scaffold,DC=htb",,,,,,,,,,,,
2026-05-13T14:42:55.268226Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 3033}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,35,4,,,,,,,,,,,,,,
2026-05-13T14:42:55.268495Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 3027}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,36,4,,3600,,,,,,,,,,,,
2026-05-13T14:42:55.271241Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,37,4,,,,,,,,,,,,,,
2026-05-13T14:42:55.337349Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2064}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,38,4,,,,,,,,,,,,,,
2026-05-13T14:42:55.454577Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",dc,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,39,4,,,,,,,,,,,,,,
2026-05-13T14:43:40.988430Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2064}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,40,4,,,,,,,,,,,,,,
2026-05-13T14:43:41.254071Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,41,3,,,,,,,,,,,,,,
2026-05-13T14:43:41.254071Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,42,3,,,,,,,,,,,,,,
2026-05-13T14:43:41.428217Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,43,4,,,,,,,,,,,,,,
2026-05-13T14:43:41.428217Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,44,4,,Recycle Bin Feature,,,,,,,,,,,,
2026-05-13T14:43:41.428217Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,45,4,,Privileged Access Management Feature,,,,,,,,,,,,
2026-05-13T14:43:41.428217Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,46,4,,10993029920352642379,,,,,,,,,,,,
2026-05-13T14:43:41.443147Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,47,4,,,,,,,,,,,,,,
2026-05-13T14:43:41.443147Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,48,4,,Recycle Bin Feature,,,,,,,,,,,,
2026-05-13T14:43:41.443147Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,49,4,,Privileged Access Management Feature,,,,,,,,,,,,
2026-05-13T14:43:51.455411Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,50,3,,,,,,,,,,,,,,
2026-05-13T14:43:51.455411Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,51,3,,,,,,,,,,,,,,
2026-05-13T14:43:51.455411Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,52,4,,,,,,,,,,,,,,
2026-05-13T14:44:21.487598Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,53,4,,,,,,,,,,,,,,
2026-05-13T14:44:25.721645Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1404}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,54,4,,,,,,,,,,,,,,
2026-05-13T14:45:51.504048Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2065}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,55,4,,,,,,,,,,,,,,
2026-05-13T14:48:41.482738Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2961}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,56,4,,8,,,,,,,,,,,,
2026-05-13T14:48:41.482738Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2013}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,57,4,,,3,link_base_and_data_v2_index +link_base link_bdnt_and_base_and_data_v2_index +backlink_DNT link_dnt_and_base_and_data_v2_index +link_DNT ,,,,,,,,,,
2026-05-13T14:48:41.486791Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2014}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,58,4,,3,,,,,,,,,,,,
2026-05-13T14:48:41.486791Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2962}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,59,4,,8,,,,,,,,,,,,
2026-05-13T14:51:28.358358Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 1220}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,60,3,,,8009030e,No credentials are available in the security package,,,,,,,,,,
2026-05-13T14:51:50.375465Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1221}",dc.scaffold.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,61,4,,,,,,,,,,,,,,
2026-05-13T14:58:51.529779Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc.scaffold.htb,NTDS ISAM,Directory Service,62,4,,,NTDS,"736,P,98",,,NTDSA: ,0,10,00,20348,0000,,
2026-05-13T14:58:51.529779Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.scaffold.htb,NTDS ISAM,Directory Service,63,4,,,NTDS,"736,D,0",,,NTDSA: ,0,0,"
[1] 0.000390 +J(0) +M(C:0K, Fs:149, WS:572K # 0K, PF:3396K # 356K, P:3396K)
[2] 0.000289 +J(0) +M(C:16K, Fs:88, WS:344K # 296K, PF:300K # 300K, P:300K)
[3] 0.000338 +J(0) +M(C:0K, Fs:5, WS:20K # 20K, PF:64K # 64K, P:64K)
[4] 0.003113 -0.000067 (1) WT +J(0) +M(C:0K, Fs:127, WS:428K # 428K, PF:6044K # 6044K, P:6044K)
[5] 0.000208 +J(0) +M(C:0K, Fs:2, WS:8K # 8K, PF:4K # 4K, P:4K)
[6] 0.000946 +J(0) +M(C:0K, Fs:21, WS:80K # 80K, PF:12K # 12K, P:12K)
[7] 0.006759 -0.003140 (21) WT +J(0) +M(C:0K, Fs:2579, WS:10296K # 10296K, PF:10260K # 10260K, P:10260K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.006756 -0.003237 (22) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:8, WS:-10216K # 24K, PF:-10256K # 12K, P:-10256K)
[14] 0.000013 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:4K # 0K, P:4K)
[15] 0.000239 +J(0) +M(C:0K, Fs:411, WS:1640K # 0K, PF:68K # 0K, P:68K)
[16] 0.000245 -0.000121 (1) WT +J(0) +M(C:0K, Fs:3, WS:4K # 0K, PF:0K # 0K, P:0K).",,,,
2026-05-13T14:58:51.529779Z,"{'#attributes': {'Qualifiers': 0}, '#text': 330}",dc.scaffold.htb,NTDS ISAM,Directory Service,64,4,,,NTDS,"736,D,50",,,NTDSA: ,C:\Windows\NTDS\ntds.dit,0x22D8 (8920),8920 (0x22d8),9360 (0x2490),,,
