TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,ClientAddress,ClientAddressLength,ClientName,ClientNameLength,ConnectionGUID,GrantedAccess,MappedAccess,ReasonCode,SPN,SPNValidationPolicy,SessionGUID,SessionID,SessionId,ShareName,ShareNameLength,SharePath,SharePathLength,ShareSecurityDescriptor,ShareSecurityDescriptorLength,Status,TranslatedStatus,UserName,UserNameLength,attributes_xmlns
2026-09-20T11:25:06.944473Z,1006,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,67,2,0200C3820A0A11790000000000000000,16,\\10.10.17.121,14,,0x0,0x1f01ff,,,,,0xe80000000015,,\\*\NETLOGON,12,\??\C:\Windows\SYSVOL\sysvol\scaffold.htb\SCRIPTS,49,0100048048000000580000000000000014000000020034000200000000001400A900120001010000000000010000000000001800FF011F000102000000000005200000002002000001020000000000052000000020020000010100000000000512000000,100,0xc0000022,0xc0000022,SCAFFOLD\j.harris,17,Smb2Namespace
2026-09-20T11:25:07.118536Z,1006,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,68,2,0200C3820A0A11790000000000000000,16,\\10.10.17.121,14,,0x0,0x2,,,,,0xe80000000015,,\\*\NETLOGON,12,\??\C:\Windows\SYSVOL\sysvol\scaffold.htb\SCRIPTS,49,0100048048000000580000000000000014000000020034000200000000001400A900120001010000000000010000000000001800FF011F000102000000000005200000002002000001020000000000052000000020020000010100000000000512000000,100,0xc0000022,0xc0000022,SCAFFOLD\j.harris,17,Smb2Namespace
2026-09-20T11:25:07.578532Z,1006,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,69,2,0200C3820A0A11790000000000000000,16,\\10.10.17.121,14,,0x0,0x1f01ff,,,,,0xe80000000015,,\\*\REMINST,11,\??\C:\RemoteInstall,20,0100048084000000940000000000000014000000020070000400000000031400FF011F0001010000000000051200000000031800FF011F000102000000000005200000002002000000031400A900120001010000000000050B00000000032800FF011F00010600000000000550000000EEB8A9641355D7C01EEA005250362135069D16DC01020000000000052000000020020000010500000000000515000000F5B0CF1512C8CDA9C5D939CF01020000,176,0xc0000022,0xc0000022,SCAFFOLD\j.harris,17,Smb2Namespace
2026-09-20T11:25:07.747770Z,1006,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,70,2,0200C3820A0A11790000000000000000,16,\\10.10.17.121,14,,0x0,0x2,,,,,0xe80000000015,,\\*\REMINST,11,\??\C:\RemoteInstall,20,0100048084000000940000000000000014000000020070000400000000031400FF011F0001010000000000051200000000031800FF011F000102000000000005200000002002000000031400A900120001010000000000050B00000000032800FF011F00010600000000000550000000EEB8A9641355D7C01EEA005250362135069D16DC01020000000000052000000020020000010500000000000515000000F5B0CF1512C8CDA9C5D939CF01020000,176,0xc0000022,0xc0000022,SCAFFOLD\j.harris,17,Smb2Namespace
2026-09-20T11:33:06.919960Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,71,2,0200B8CE0A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-E335-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-E435-8FCEF148DD01,,0xe80000000021,,,,,,,0xc0000072,0xc0000072,,0,Smb2Namespace
2026-09-20T11:34:25.194164Z,1015,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,72,2,0200EB240A0A117900000000000000000000FFFF0A0A11790000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,128,\\10.10.17.121,28,,,,,,,,0x0,,,,,,,,0xc0000203,0xc0000203,,,Smb2Namespace
2026-09-20T11:38:59.539059Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,73,2,0200E2280A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-302F-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-5D36-8FCEF148DD01,,0xe80000000039,,,,,,,0xc0000072,0xc0000072,,0,Smb2Namespace
2026-09-20T12:00:05.990274Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,74,2,0200C9460A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-3635-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-D33B-8FCEF148DD01,,0xe8000000004d,,,,,,,0xc0000193,0xc0000193,,0,Smb2Namespace
2026-09-20T12:00:06.717233Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,75,2,0200C9560A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-D43B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0000-3735-8FCEF148DD01,,0xe80000000051,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:07.424468Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,76,2,0200C9700A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-3835-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-D53B-8FCEF148DD01,,0xe80000000055,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:08.134142Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,77,2,0200C9760A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-3935-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0000-3A35-8FCEF148DD01,,0xe80000000059,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:08.840789Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,78,2,0200C9900A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-D63B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-D73B-8FCEF148DD01,,0xe8000000005d,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:09.525584Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,79,2,0200C9A00A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-D83B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0000-3B35-8FCEF148DD01,,0xe80000000061,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:27.944078Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,80,2,0200D56A0A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-3D35-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0000-3E35-8FCEF148DD01,,0xe80000000069,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:29.347182Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,81,2,0200D5780A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-3F35-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-DA3B-8FCEF148DD01,,0xe8000000006d,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:30.472134Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,82,2,0200D58C0A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-DB3B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0000-4035-8FCEF148DD01,,0xe80000000071,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:31.174342Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,83,2,0200D59A0A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-4135-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0000-4235-8FCEF148DD01,,0xe80000000075,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:31.876182Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,84,2,0200D5AC0A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-4335-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-DC3B-8FCEF148DD01,,0xe80000000079,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:32.871109Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,85,2,0200D5C20A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-DD3B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-DE3B-8FCEF148DD01,,0xe8000000007d,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:44.271244Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,86,2,0200E1D00A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-EF3B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-F03B-8FCEF148DD01,,0xe80004000009,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:45.206891Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,87,2,0200E1DC0A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-F13B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-F23B-8FCEF148DD01,,0xe8000400000d,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:47.959644Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,88,2,0200B99A0A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0000-5D35-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-F53B-8FCEF148DD01,,0xe80004000015,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:48.948272Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,89,2,0200B9B00A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-F63B-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-F73B-8FCEF148DD01,,0xe80004000019,,,,,,,0xc000006d,0xc000006d,,0,Smb2Namespace
2026-09-20T12:00:50.316326Z,1015,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,90,2,0200B9C20A0A117900000000000000000000FFFF0A0A11790000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,128,\\10.10.17.121,28,,,,,,,,0x0,,,,,,,,0xc0000203,0xc0000203,,,Smb2Namespace
2026-09-20T12:04:04.897409Z,551,dc.scaffold.htb,Microsoft-Windows-SMBServer,Microsoft-Windows-SMBServer/Security,91,2,02009D020A0A11790000000000000000,16,\\10.10.17.121,14,CE8F2564-48F1-0001-113C-8FCEF148DD01,,,3,session setup failed before the SPN could be queried,0,CE8F2564-48F1-0001-123C-8FCEF148DD01,,0xe80004000025,,,,,,,0xc000015b,0xc000015b,,0,Smb2Namespace
